"","year","app","taxon","class","order","family","genus","importer","exporter","origin","importer_reported_quantity","exporter_reported_quantity","term","unit","purpose","source"
"11524",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","FR","ZA",NA,NA,6,"trophies",NA,"H","F"
"11525",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","GB",NA,NA,NA,2,"trophies","Number of specimens","H","W"
"11526",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","GB","ZA",NA,NA,6,"trophies",NA,"H","F"
"11527",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","GB","ZA",NA,NA,1,"trophies",NA,"H","R"
"11528",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","HU",NA,NA,NA,1,"trophies","Number of specimens","H","W"
"11529",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","HU","ZA",NA,1,NA,"trophies",NA,"H","C"
"11530",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","HU","ZA",NA,4,8,"trophies",NA,"H","F"
"11531",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","HU","ZA",NA,1,NA,"trophies",NA,"H","W"
"11532",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","ID","ZA",NA,1,2,"trophies",NA,"H","F"
"11533",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","IL","ZA",NA,NA,1,"trophies",NA,"H","F"
"11534",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","IS","ZA",NA,NA,1,"trophies",NA,"H","F"
"11535",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","IT","ZM",NA,NA,2,"trophies","Number of specimens","H","W"
"11536",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","KW","ZA",NA,NA,3,"trophies",NA,"H","F"
"11537",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","MU","ZA",NA,NA,4,"trophies",NA,"H","F"
"11538",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","MX",NA,NA,NA,5,"trophies","Number of specimens","H","W"
"11539",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","MX","ZA",NA,NA,8,"trophies",NA,"H","F"
"11540",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","MX","ZA",NA,NA,1,"trophies",NA,"T","F"
"11541",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","MX","ZM",NA,NA,8,"trophies","Number of specimens","H","W"
"11542",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NL","ZA",NA,2,1,"trophies",NA,"P","F"
"11543",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NO","ZA",NA,4,NA,"trophies","Number of specimens","H","F"
"11544",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NO","ZA",NA,NA,4,"trophies",NA,"H","F"
"11545",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NP","ZA","ZM",NA,3,"trophies",NA,"H","W"
"11546",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NP","ZA",NA,NA,1,"trophies",NA,"H","W"
"11547",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NZ","ZA",NA,1,NA,"skulls","Number of specimens","H","F"
"11548",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","NZ","ZA",NA,NA,2,"trophies",NA,"H","F"
"11549",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","PE","ES","ZA",NA,1,"trophies",NA,"H","F"
"11550",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","PE","ZA",NA,NA,3,"trophies",NA,"H","F"
"11551",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","PL","ZA",NA,NA,3,"trophies",NA,"H","F"
"11552",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","PT",NA,NA,NA,2,"trophies","Number of specimens","P","W"
"11553",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RO",NA,NA,NA,2,"trophies","Number of specimens","H","W"
"11554",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RO",NA,NA,2,NA,"trophies",NA,"H","W"
"11555",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RS","ZA",NA,NA,2,"trophies",NA,"H","F"
"11556",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RU",NA,NA,NA,2,"horns","Number of specimens","H","W"
"11557",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RU",NA,NA,NA,6,"trophies","Number of specimens","H","W"
"11558",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RU","ZM",NA,NA,2,"trophies","Number of specimens","H","C"
"11559",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RU","ZM",NA,NA,3,"trophies","Number of specimens","H","R"
"11560",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","RU","ZM",NA,NA,9,"trophies","Number of specimens","H","W"
"11561",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SA","ZA",NA,NA,1,"trophies",NA,"H","F"
"11562",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SE",NA,NA,NA,1,"trophies","Number of specimens","H","W"
"11563",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SE",NA,NA,1,NA,"trophies",NA,"H","W"
"11564",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SE","ZA",NA,2,8,"trophies",NA,"H","F"
"11565",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SE","ZA",NA,1,NA,"trophies",NA,"H","W"
"11566",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SK",NA,NA,NA,2,"trophies","Number of specimens","H","W"
"11567",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SK",NA,NA,1,NA,"trophies",NA,"H","W"
"11568",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SK","ZA",NA,1,NA,"trophies",NA,"H","F"
"11569",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","SL","ZA",NA,NA,1,"trophies",NA,"H","F"
"11570",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","UA","HU",NA,NA,1,"trophies",NA,"H","W"
"11571",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","UA","SK",NA,NA,4,"live",NA,"T","C"
"11572",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","UA","ZA",NA,NA,1,"trophies",NA,"H","F"
"11573",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","UA","ZA",NA,NA,1,"trophies",NA,"H","W"
"11574",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US",NA,NA,NA,33,"trophies","Number of specimens","H","W"
"11575",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA","TZ",NA,1,"trophies",NA,"H","F"
"11576",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA","ZM",NA,2,"trophies",NA,"H","F"
"11577",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA","ZM",NA,1,"trophies",NA,"H","W"
"11578",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,2,"bodies",NA,"H","F"
"11579",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,1,"skins",NA,"H","F"
"11580",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,1,"skulls",NA,"H","F"
"11581",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,164,"trophies",NA,"H","F"
"11582",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,1,"trophies",NA,"H","R"
"11583",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,4,"trophies",NA,"H","W"
"11584",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,6,"trophies",NA,"P","F"
"11585",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,1,"trophies",NA,"T","F"
"11586",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZA",NA,NA,1,"trophies",NA,"T","W"
"11587",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZM",NA,NA,3,"trophies","Number of specimens","H","C"
"11588",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZM",NA,NA,20,"trophies","Number of specimens","H","R"
"11589",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","US","ZM",NA,NA,33,"trophies","Number of specimens","H","W"
"11590",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","ZA","ZM",NA,NA,1,"trophies","Number of specimens","H","R"
"11591",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","ZA","ZM",NA,NA,3,"trophies","Number of specimens","H","W"
"11592",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","ZA","ZM",NA,6,NA,"trophies",NA,"H","W"
"11593",2020,"II","Kobus leche","Mammalia","Artiodactyla","Bovidae","Kobus","ZM",NA,NA,NA,130,"live","Number of specimens","N","W"
"11594",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","AT","KG",NA,NA,1,"trophies",NA,"H","W"
"11595",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","BE","KG",NA,2,NA,"trophies","Number of specimens","H","W"
"11596",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","BE","KG",NA,NA,2,"trophies",NA,"H","W"
"11597",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","CA","KG",NA,NA,1,"trophies",NA,"H","W"
"11598",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","CH","FR","KG",NA,1,"trophies","Number of specimens","P","W"
"11599",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","CH","KG",NA,NA,2,"trophies",NA,"H","W"
"11600",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","DE","KG",NA,NA,1,"trophies",NA,"H","W"
"11601",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","DE","MN",NA,3,NA,"trophies",NA,"H","W"
"11602",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","DK","KG",NA,5,3,"trophies",NA,"H","W"
"11603",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","DK","TJ",NA,2,NA,"trophies",NA,"H","W"
"11604",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","ES","KG",NA,8,10,"trophies",NA,"H","W"
"11605",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","GB","KG",NA,NA,1,"trophies",NA,"H","W"
"11606",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","HU","KG",NA,NA,2,"trophies",NA,"H","W"
"11607",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","ID","KG",NA,1,NA,"skulls",NA,"H","W"
"11608",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","ID","KG",NA,NA,1,"trophies",NA,"H","W"
"11609",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","KW","ES","TJ",NA,1,"trophies",NA,"H","W"
"11610",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","MX","KG",NA,NA,3,"trophies",NA,"H","W"
"11611",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","NZ","KG",NA,NA,1,"trophies",NA,"H","W"
"11612",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","PH","NZ","MN",NA,1,"trophies","Number of specimens","H","W"
"11613",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","PH","NZ","MN",1,NA,"trophies",NA,"P","W"
"11614",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","PL","KG",NA,NA,2,"trophies",NA,"H","W"
"11615",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","RU","KG",NA,NA,3,"trophies",NA,"H","W"
"11616",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","SK","KG",NA,NA,1,"trophies",NA,"H","W"
"11617",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","US","KG",NA,NA,22,"trophies",NA,"H","W"
"11618",2020,"II","Ovis ammon","Mammalia","Artiodactyla","Bovidae","Ovis","ZA","KG",NA,2,3,"trophies",NA,"H","W"
"11619",2020,"II","Ovis cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","PH","NZ","PK",NA,2,"trophies","Number of specimens","H","W"
"11620",2020,"II","Ovis cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","PH","NZ","PK",2,NA,"trophies",NA,"P","W"
"11621",2020,"II","Ovis cycloceros cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","AT","PK",NA,NA,1,"trophies",NA,"H","W"
"11622",2020,"II","Ovis cycloceros cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","DE","PK",NA,NA,1,"trophies",NA,"H","W"
"11623",2020,"II","Ovis cycloceros cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","SE","PK",NA,NA,1,"trophies",NA,"H","W"
"11624",2020,"II","Ovis cycloceros cycloceros","Mammalia","Artiodactyla","Bovidae","Ovis","US","PK",NA,NA,3,"trophies",NA,"H","W"
"11625",2020,"II","Ovis darwini","Mammalia","Artiodactyla","Bovidae","Ovis","DE","MN",NA,2,NA,"trophies",NA,"H","W"
"11626",2020,"II","Ovis darwini","Mammalia","Artiodactyla","Bovidae","Ovis","PT","MN",NA,1,NA,"trophies","Number of specimens","H","W"
"11627",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","AT","KG",NA,2,NA,"trophies",NA,"H","W"
"11628",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","CH","AT","KG",NA,1,"trophies",NA,"P","W"
"11629",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","CZ","TJ",NA,1,NA,"trophies",NA,"H","W"
"11630",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","DE","KG",NA,5,NA,"trophies",NA,"H","W"
"11631",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","DE","TJ",NA,2,NA,"trophies",NA,"H","W"
"11632",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","DK","TJ",NA,2,NA,"trophies",NA,"H","W"
"11633",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","ES","KG",NA,3,NA,"trophies",NA,"H","W"
"11634",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","GB","KG",NA,1,NA,"trophies","Number of specimens","H","W"
"11635",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","HU","KG",NA,3,NA,"trophies",NA,"H","W"
"11636",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","IT","KG",NA,1,NA,"trophies",NA,"H","W"
"11637",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","PL","KG",NA,2,NA,"skins",NA,"P","W"
"11638",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","PL","KG",NA,1,NA,"skulls",NA,"P","W"
"11639",2020,"II","Ovis polii","Mammalia","Artiodactyla","Bovidae","Ovis","RO","TJ",NA,2,NA,"trophies",NA,"H","W"
"11640",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","AT","PK",NA,NA,1,"trophies",NA,"H","W"
"11641",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","DE","PK",NA,NA,1,"trophies",NA,"H","W"
"11642",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","ES","PK",NA,NA,3,"trophies",NA,"H","W"
"11643",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","IT","PK",NA,NA,2,"trophies",NA,"H","W"
"11644",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","RU","PK",NA,NA,3,"trophies",NA,"H","W"
"11645",2020,"II","Ovis punjabiensis","Mammalia","Artiodactyla","Bovidae","Ovis","US","PK",NA,NA,5,"trophies",NA,"H","W"
"11646",2020,"II","Ovis severtzovi","Mammalia","Artiodactyla","Bovidae","Ovis","CA","UZ",NA,NA,1,"trophies",NA,"P","W"
"11647",2020,"II","Ovis severtzovi","Mammalia","Artiodactyla","Bovidae","Ovis","ES","UZ",NA,NA,2,"trophies",NA,"H","W"
"11648",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","AT","CM",NA,1,NA,"trophies",NA,"H","W"
"11649",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","AT","ZA",NA,2,NA,"trophies",NA,"H","W"
"11650",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","AU","ZA",NA,NA,1,"trophies",NA,"H","W"
"11651",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","BE","CM",NA,2,NA,"trophies","Number of specimens","H","W"
"11652",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","CA","ZA",NA,NA,1,"trophies",NA,"H","W"
"11653",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","CN","ZA",NA,3,NA,"skins","Number of specimens","T","W"
"11654",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","CN","ZA",NA,NA,4,"skins",NA,"T","W"
"11655",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","DE","GA",NA,38,NA,"specimens",NA,"S","W"
"11656",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","DE","ZA",NA,1,2,"trophies",NA,"H","W"
"11657",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","DK","ZA",NA,5,1,"trophies",NA,"H","W"
"11658",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","ES","CM",NA,2,1,"trophies",NA,"H","W"
"11659",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","ES","ZA",NA,7,3,"trophies",NA,"H","W"
"11660",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","FI","ZA",NA,1,NA,"trophies",NA,"H","W"
"11661",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","MX","CM",NA,NA,1,"trophies",NA,"H","W"
"11662",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","MX","ZA","MZ",NA,8,"trophies",NA,"H","W"
"11663",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","MX","ZA",NA,NA,3,"trophies",NA,"H","W"
"11664",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","MZ","ZA","MZ",NA,1,"trophies",NA,"H","W"
"11665",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","NO","ZA",NA,3,NA,"bodies","Number of specimens","H","W"
"11666",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","NO","ZA",NA,1,NA,"trophies","Number of specimens","H","W"
"11667",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","NO","ZA",NA,NA,1,"trophies",NA,"H","W"
"11668",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","CM",NA,NA,1,"skulls",NA,"H","W"
"11669",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","CM",NA,NA,1,"trophies",NA,"H","W"
"11670",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","ZA","MZ",NA,1,"trophies",NA,"H","W"
"11671",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","ZA",NA,NA,1,"trophies",NA,"H","W"
"11672",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","ZM",NA,NA,1,"trophies","Number of specimens","H","C"
"11673",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","ZM",NA,NA,1,"trophies","Number of specimens","H","R"
"11674",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","RU","ZM",NA,NA,1,"trophies","Number of specimens","H","W"
"11675",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","SE","ZA",NA,NA,1,"trophies",NA,"H","W"
"11676",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","CM",NA,NA,1,"trophies",NA,"H","W"
"11677",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA","CM",NA,1,"trophies",NA,"H","W"
"11678",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA","MZ",NA,2,"trophies",NA,"H","W"
"11679",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA","MZ",NA,1,"trophies",NA,"P","W"
"11680",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA",NA,NA,1,"bodies",NA,"H",NA
"11681",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA",NA,NA,1,"trophies",NA,"H","R"
"11682",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA",NA,NA,21,"trophies",NA,"H","W"
"11683",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA",NA,NA,1,"trophies",NA,"P","O"
"11684",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZA",NA,NA,5,"trophies",NA,"P","W"
"11685",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZM",NA,NA,2,"trophies","Number of specimens","H","R"
"11686",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","US","ZM",NA,NA,2,"trophies","Number of specimens","H","W"
"11687",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","ZA","MZ",NA,9,NA,"trophies",NA,"H","W"
"11688",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","ZA","MZ",NA,1,NA,"trophies",NA,"L","W"
"11689",2020,"II","Philantomba monticola","Mammalia","Artiodactyla","Bovidae","Philantomba","ZA","MZ",NA,2,NA,"trophies",NA,"T","C"
"11690",2020,"II","Saiga tatarica","Mammalia","Artiodactyla","Bovidae","Saiga","HK","JP","XX",11.065,NA,"medicine","kg","T","O"
"11691",2020,"II","Saiga tatarica","Mammalia","Artiodactyla","Bovidae","Saiga","HK","JP","XX",52310,NA,"medicine","Number of specimens","T","O"
"11692",2020,"II","Saiga tatarica","Mammalia","Artiodactyla","Bovidae","Saiga","HK","JP",NA,NA,12632.111,"medicine","g","T","O"
